ride_id,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_tickets
11884,07-12-17,10:52,Kisii,shuttle,11,11.0
11885,07-12-17,7:06,Kisii,Bus,49,14.0
11886,07-12-17,10:51,Kisii,shuttle,11,11.0
11887,08-03-18,7:07,Keroka,Bus,49,1.0
11888,07-12-17,10:50,Kisii,shuttle,11,11.0
11889,07-12-17,10:40,Kisii,shuttle,11,12.0
11890,08-03-18,7:06,Keroka,Bus,49,1.0
11891,07-12-17,10:30,Kisii,shuttle,11,11.0
11892,07-12-17,6:50,Kisii,shuttle,11,7.0
11893,08-03-18,7:07,Kijauri,Bus,49,2.0
11894,08-03-18,6:30,Kijauri,shuttle,11,2.0
11895,08-03-18,7:15,Rongo,Bus,49,1.0
11896,07-12-17,10:10,Kisii,shuttle,11,9.0
11897,07-12-17,10:00,Kisii,shuttle,11,11.0
11898,08-03-18,6:20,Kijauri,shuttle,11,1.0
11899,08-03-18,7:04,Homa Bay,Bus,49,18.0
11900,07-12-17,9:50,Kisii,shuttle,11,11.0
11901,08-03-18,7:05,Rongo,Bus,49,7.0
11902,08-03-18,6:59,Sirare,Bus,49,5.0
11903,08-03-18,5:30,Kijauri,shuttle,11,1.0
11904,08-03-18,7:03,Nyachenge,Bus,49,1.0
11906,07-12-17,9:40,Kisii,shuttle,11,11.0
11909,07-12-17,9:30,Kisii,shuttle,11,11.0
11911,07-12-17,9:20,Kisii,shuttle,11,11.0
11915,07-12-17,9:00,Kisii,shuttle,11,11.0
11917,09-03-18,5:00,Keroka,shuttle,11,3.0
11918,07-12-17,8:40,Kisii,shuttle,11,10.0
11919,07-12-17,9:10,Kisii,shuttle,11,11.0
11920,07-12-17,8:30,Kisii,shuttle,11,11.0
11921,07-12-17,8:50,Kisii,shuttle,11,9.0
11922,07-12-17,8:20,Kisii,shuttle,11,11.0
11923,07-12-17,8:10,Kisii,shuttle,11,10.0
11924,07-12-17,8:00,Kisii,shuttle,11,10.0
11925,09-03-18,7:08,Rongo,Bus,49,6.0
11926,09-03-18,7:04,Rongo,Bus,49,6.0
11927,09-03-18,7:14,Nyachenge,Bus,49,3.0
11928,09-03-18,19:07,Sirare,Bus,49,39.0
11929,09-03-18,7:14,Rongo,Bus,49,37.0
11930,09-03-18,7:09,Rongo,Bus,49,1.0
11931,09-03-18,7:12,Migori,Bus,49,45.0
11932,09-03-18,7:09,Homa Bay,Bus,49,36.0
11933,09-03-18,7:11,Homa Bay,Bus,49,3.0
11934,07-12-17,7:50,Kisii,shuttle,11,10.0
11935,09-03-18,7:13,Kehancha,Bus,49,7.0
11936,07-12-17,7:30,Kisii,shuttle,11,10.0
11937,07-12-17,7:40,Kisii,shuttle,11,10.0
11938,07-12-17,7:20,Kisii,shuttle,11,10.0
11939,07-12-17,7:10,Kisii,shuttle,11,10.0
11940,07-12-17,7:00,Kisii,shuttle,11,11.0
11941,07-12-17,19:06,Kisii,Bus,49,38.0
11942,07-12-17,19:05,Kisii,Bus,49,1.0
11943,07-12-17,7:02,Kisii,Bus,49,8.0
11944,07-12-17,7:12,Kisii,Bus,49,14.0
11945,07-12-17,6:40,Kisii,shuttle,11,11.0
11946,07-12-17,6:10,Kisii,shuttle,11,5.0
11947,07-12-17,19:03,Kisii,Bus,49,3.0
11948,07-12-17,6:30,Kisii,shuttle,11,9.0
11949,07-12-17,6:20,Kisii,shuttle,11,11.0
11950,07-12-17,5:00,Kisii,shuttle,11,1.0
11953,09-03-18,7:06,Kijauri,Bus,49,3.0
11954,06-12-17,7:06,Kisii,Bus,49,11.0
11955,06-12-17,10:00,Kisii,shuttle,11,11.0
11956,06-12-17,7:15,Kisii,Bus,49,1.0
11957,06-12-17,10:10,Kisii,shuttle,11,11.0
11958,06-12-17,10:20,Kisii,shuttle,11,11.0
11959,06-12-17,8:30,Kisii,shuttle,11,8.0
11960,06-12-17,7:07,Kisii,Bus,49,10.0
11961,06-12-17,9:10,Kisii,shuttle,11,11.0
11962,06-12-17,8:40,Kisii,shuttle,11,11.0
11963,06-12-17,9:00,Kisii,shuttle,11,11.0
11964,06-12-17,8:50,Kisii,shuttle,11,10.0
11965,09-03-18,7:05,Rongo,Bus,49,5.0
11966,09-03-18,7:03,Nyachenge,Bus,49,2.0
11967,09-03-18,6:40,Kijauri,shuttle,11,1.0
11968,09-03-18,7:03,Rongo,Bus,49,2.0
11969,09-03-18,7:04,Homa Bay,Bus,49,15.0
11970,09-03-18,6:30,Kijauri,shuttle,11,2.0
11971,09-03-18,7:15,Migori,Bus,49,10.0
11972,09-03-18,6:59,Sirare,Bus,49,6.0
11973,09-03-18,7:08,Kehancha,Bus,49,7.0
11974,09-03-18,7:04,Nyachenge,Bus,49,1.0
11975,09-03-18,7:08,Migori,Bus,49,1.0
11977,06-12-17,10:55,Kisii,shuttle,11,1.0
11978,06-12-17,9:50,Kisii,shuttle,11,11.0
11981,06-12-17,9:40,Kisii,shuttle,11,11.0
11982,10-03-18,5:10,Keroka,shuttle,11,1.0
11983,10-03-18,5:00,Keroka,shuttle,11,6.0
11984,06-12-17,8:20,Kisii,shuttle,11,11.0
11985,10-03-18,7:10,Homa Bay,Bus,49,5.0
11986,10-03-18,7:14,Nyachenge,Bus,49,2.0
11987,10-03-18,19:07,Sirare,Bus,49,28.0
11988,10-03-18,7:06,Kijauri,Bus,49,3.0
11989,10-03-18,7:09,Homa Bay,Bus,49,31.0
11990,10-03-18,7:12,Migori,Bus,49,38.0
11991,10-03-18,7:14,Rongo,Bus,49,19.0
11992,10-03-18,7:11,Homa Bay,Bus,49,1.0
11993,10-03-18,7:13,Kehancha,Bus,49,14.0
11994,10-03-18,7:06,Keroka,Bus,49,1.0
11995,10-03-18,9:20,Kijauri,shuttle,11,3.0
11996,10-03-18,9:10,Kijauri,shuttle,11,3.0
11997,10-03-18,9:00,Kijauri,shuttle,11,2.0
11998,10-03-18,7:09,Rongo,Bus,49,1.0
11999,10-03-18,7:15,Migori,Bus,49,14.0
12000,10-03-18,8:10,Kijauri,shuttle,11,4.0
12001,10-03-18,8:20,Kijauri,shuttle,11,1.0
12002,10-03-18,7:07,Keroka,Bus,49,1.0
12003,06-12-17,9:30,Kisii,shuttle,11,11.0
12004,10-03-18,7:04,Rongo,Bus,49,4.0
12005,10-03-18,7:13,Migori,Bus,49,1.0
12006,10-03-18,7:03,Nyachenge,Bus,49,2.0
12007,10-03-18,7:05,Rongo,Bus,49,8.0
12008,10-03-18,6:59,Sirare,Bus,49,4.0
12009,10-03-18,7:04,Homa Bay,Bus,49,9.0
12010,10-03-18,7:08,Kehancha,Bus,49,3.0
12013,06-12-17,9:20,Kisii,shuttle,11,11.0
12017,06-12-17,7:20,Kisii,shuttle,11,5.0
12019,06-12-17,6:50,Kisii,shuttle,11,2.0
12020,11-03-18,19:07,Sirare,Bus,49,46.0
12021,11-03-18,7:09,Homa Bay,Bus,49,36.0
12022,11-03-18,7:14,Nyachenge,Bus,49,2.0
12023,11-03-18,7:12,Migori,Bus,49,25.0
12024,11-03-18,7:03,Rongo,Bus,49,4.0
12025,11-03-18,7:14,Keroka,Bus,49,1.0
12026,11-03-18,7:04,Rongo,Bus,49,10.0
12027,11-03-18,7:05,Rongo,Bus,49,4.0
12028,11-03-18,7:13,Kehancha,Bus,49,20.0
12029,11-03-18,7:14,Rongo,Bus,49,29.0
12030,11-03-18,7:15,Migori,Bus,49,27.0
12031,06-12-17,7:30,Kisii,shuttle,11,5.0
12032,06-12-17,6:40,Kisii,shuttle,11,11.0
12033,06-12-17,8:00,Kisii,shuttle,11,8.0
12034,06-12-17,7:10,Kisii,Bus,49,27.0
12035,06-12-17,8:10,Kisii,shuttle,11,2.0
12036,11-03-18,7:03,Nyachenge,Bus,49,4.0
12037,06-12-17,7:40,Kisii,shuttle,11,5.0
12038,06-12-17,7:50,Kisii,shuttle,11,6.0
12039,11-03-18,6:59,Sirare,Bus,49,7.0
12040,06-12-17,7:11,Kisii,Bus,49,3.0
12041,06-12-17,7:14,Kisii,Bus,49,1.0
20115,06-12-17,7:10,Kisii,shuttle,11,5.0
12042,06-12-17,7:00,Kisii,shuttle,11,3.0
12043,06-12-17,5:00,Kisii,shuttle,11,3.0
12046,05-12-17,7:00,Kisii,Bus,49,2.0
12047,05-12-17,10:59,Kisii,shuttle,11,11.0
12048,05-12-17,11:00,Kisii,shuttle,11,10.0
12049,05-12-17,7:07,Kisii,Bus,49,15.0
12050,05-12-17,7:06,Kisii,Bus,49,10.0
12051,05-12-17,7:05,Kisii,Bus,49,1.0
12052,05-12-17,7:14,Kisii,Bus,49,9.0
12053,05-12-17,10:58,Kisii,shuttle,11,10.0
12054,05-12-17,10:57,Kisii,shuttle,11,11.0
12055,05-12-17,10:56,Kisii,shuttle,11,11.0
12056,05-12-17,10:55,Kisii,shuttle,11,10.0
12057,11-03-18,7:06,Keroka,Bus,49,1.0
12058,05-12-17,10:54,Kisii,shuttle,11,8.0
12059,05-12-17,10:53,Kisii,shuttle,11,11.0
12060,05-12-17,10:51,Kisii,shuttle,11,11.0
12061,05-12-17,10:52,Kisii,shuttle,11,7.0
12062,05-12-17,10:50,Kisii,shuttle,11,9.0
12063,05-12-17,10:20,Kisii,shuttle,11,11.0
12064,05-12-17,10:30,Kisii,shuttle,11,10.0
12065,05-12-17,10:40,Kisii,shuttle,11,11.0
12066,05-12-17,9:50,Kisii,shuttle,11,11.0
12067,05-12-17,9:40,Kisii,shuttle,11,11.0
12068,05-12-17,9:30,Kisii,shuttle,11,11.0
12069,05-12-17,9:10,Kisii,shuttle,11,11.0
12070,05-12-17,9:00,Kisii,shuttle,11,5.0
12071,05-12-17,10:10,Kisii,shuttle,11,8.0
12072,05-12-17,10:00,Kisii,shuttle,11,10.0
12073,05-12-17,8:50,Kisii,shuttle,11,8.0
12074,11-03-18,7:06,Kijauri,Bus,49,1.0
12075,05-12-17,8:20,Kisii,shuttle,11,10.0
12077,05-12-17,7:11,Kisii,Bus,49,30.0
12078,05-12-17,9:20,Kisii,shuttle,11,11.0
12079,11-03-18,7:04,Homa Bay,Bus,49,19.0
12080,11-03-18,6:30,Kijauri,shuttle,11,1.0
12081,11-03-18,6:20,Kijauri,shuttle,11,1.0
12082,11-03-18,6:10,Kijauri,shuttle,11,2.0
12083,11-03-18,7:11,Homa Bay,Bus,49,7.0
12084,11-03-18,6:00,Kijauri,shuttle,11,2.0
12085,11-03-18,5:40,Kijauri,shuttle,11,1.0
12086,11-03-18,5:30,Kijauri,shuttle,11,1.0
12087,11-03-18,5:10,Kijauri,shuttle,11,1.0
12088,11-03-18,5:00,Kijauri,shuttle,11,1.0
12089,11-03-18,7:04,Nyachenge,Bus,49,1.0
12090,11-03-18,7:08,Kehancha,Bus,49,3.0
12098,12-03-18,7:12,Migori,Bus,49,43.0
12099,12-03-18,7:15,Migori,Bus,49,15.0
12100,12-03-18,7:14,Nyachenge,Bus,49,1.0
12101,12-03-18,7:10,Homa Bay,Bus,49,11.0
12102,12-03-18,19:07,Sirare,Bus,49,35.0
12103,12-03-18,7:09,Homa Bay,Bus,49,39.0
12104,12-03-18,7:14,Rongo,Bus,49,14.0
12105,12-03-18,7:11,Homa Bay,Bus,49,4.0
12106,12-03-18,7:06,Kijauri,Bus,49,6.0
12107,05-12-17,8:40,Kisii,shuttle,11,6.0
12108,12-03-18,7:04,Keroka,Bus,49,2.0
12109,05-12-17,7:40,Kisii,shuttle,11,1.0
12110,05-12-17,8:30,Kisii,shuttle,11,6.0
12111,12-03-18,7:14,Keroka,Bus,49,3.0
12112,12-03-18,7:15,Keroka,Bus,49,1.0
12113,05-12-17,5:00,Kisii,shuttle,11,1.0
12116,04-12-17,7:01,Kisii,Bus,49,26.0
12117,04-12-17,7:14,Kisii,Bus,49,9.0
12118,04-12-17,7:07,Kisii,Bus,49,24.0
12119,04-12-17,7:06,Kisii,Bus,49,30.0
12120,12-03-18,7:13,Kehancha,Bus,49,6.0
12121,04-12-17,10:51,Kisii,shuttle,11,11.0
12122,04-12-17,7:09,Kisii,Bus,49,1.0
12123,04-12-17,10:30,Kisii,shuttle,11,11.0
12124,04-12-17,10:40,Kisii,shuttle,11,11.0
12125,04-12-17,6:30,Kisii,shuttle,11,1.0
12126,04-12-17,9:00,Kisii,shuttle,11,5.0
12127,04-12-17,9:10,Kisii,shuttle,11,4.0
12128,04-12-17,9:50,Kisii,shuttle,11,9.0
12129,12-03-18,7:07,Keroka,Bus,49,1.0
12130,04-12-17,10:20,Kisii,shuttle,11,6.0
12131,04-12-17,10:10,Kisii,shuttle,11,8.0
12132,04-12-17,5:00,Kisii,shuttle,11,4.0
12133,04-12-17,10:00,Kisii,shuttle,11,9.0
12134,12-03-18,7:04,Nyachenge,Bus,49,1.0
12135,04-12-17,9:40,Kisii,shuttle,11,4.0
12136,04-12-17,8:50,Kisii,shuttle,11,6.0
12137,04-12-17,9:20,Kisii,shuttle,11,11.0
12138,12-03-18,7:04,Rongo,Bus,49,3.0
12139,04-12-17,7:50,Kisii,shuttle,11,4.0
12140,12-03-18,7:04,Homa Bay,Bus,49,14.0
12141,12-03-18,7:05,Rongo,Bus,49,6.0
12142,12-03-18,7:03,Nyachenge,Bus,49,2.0
12143,12-03-18,7:08,Kehancha,Bus,49,4.0
12144,12-03-18,7:03,Rongo,Bus,49,3.0
12145,04-12-17,8:10,Kisii,shuttle,11,8.0
12147,04-12-17,9:30,Kisii,shuttle,11,6.0
12153,13-03-18,5:00,Keroka,shuttle,11,1.0
12154,04-12-17,8:40,Kisii,shuttle,11,7.0
12155,04-12-17,8:30,Kisii,shuttle,11,7.0
12156,04-12-17,8:20,Kisii,shuttle,11,7.0
12157,13-03-18,19:07,Sirare,Bus,49,47.0
12158,13-03-18,7:09,Homa Bay,Bus,49,25.0
12159,04-12-17,8:00,Kisii,shuttle,11,5.0
12160,13-03-18,7:12,Migori,Bus,49,48.0
12161,13-03-18,7:03,Rongo,Bus,49,5.0
12162,13-03-18,7:13,Kehancha,Bus,49,21.0
12163,13-03-18,7:05,Rongo,Bus,49,7.0
12164,13-03-18,7:08,Migori,Bus,49,1.0
12165,13-03-18,7:03,Nyachenge,Bus,49,4.0
12166,04-12-17,7:40,Kisii,shuttle,11,5.0
12167,04-12-17,7:30,Kisii,shuttle,11,4.0
12168,13-03-18,7:04,Rongo,Bus,49,4.0
12169,04-12-17,6:00,Kisii,shuttle,11,1.0
12170,04-12-17,6:10,Kisii,shuttle,11,2.0
12174,13-03-18,10:00,Kijauri,shuttle,11,1.0
12175,13-03-18,7:15,Migori,Bus,49,10.0
12176,13-03-18,7:11,Homa Bay,Bus,49,2.0
12177,13-03-18,7:06,Kijauri,Bus,49,2.0
12179,13-03-18,7:04,Keroka,Bus,49,1.0
12183,03-12-17,7:06,Kisii,Bus,49,1.0
12185,03-12-17,10:57,Kisii,shuttle,11,10.0
12186,03-12-17,10:56,Kisii,shuttle,11,11.0
12187,13-03-18,7:07,Kijauri,Bus,49,3.0
12188,03-12-17,10:55,Kisii,shuttle,11,6.0
12189,03-12-17,10:53,Kisii,shuttle,11,6.0
12190,03-12-17,10:54,Kisii,shuttle,11,10.0
12191,03-12-17,10:20,Kisii,shuttle,11,7.0
12192,03-12-17,10:51,Kisii,shuttle,11,6.0
12193,03-12-17,10:50,Kisii,shuttle,11,1.0
12194,03-12-17,10:30,Kisii,shuttle,11,4.0
12195,03-12-17,9:00,Kisii,shuttle,11,5.0
12196,03-12-17,8:40,Kisii,shuttle,11,10.0
12197,03-12-17,10:00,Kisii,shuttle,11,11.0
12198,03-12-17,8:20,Kisii,shuttle,11,2.0
12199,03-12-17,10:10,Kisii,shuttle,11,5.0
12200,13-03-18,6:58,Kijauri,shuttle,11,1.0
12201,03-12-17,9:30,Kisii,shuttle,11,11.0
12202,03-12-17,9:50,Kisii,shuttle,11,6.0
12203,03-12-17,9:40,Kisii,shuttle,11,9.0
12204,13-03-18,7:14,Rongo,Bus,49,2.0
12205,03-12-17,9:20,Kisii,shuttle,11,5.0
12206,13-03-18,7:04,Homa Bay,Bus,49,16.0
12207,13-03-18,6:59,Sirare,Bus,49,6.0
12208,13-03-18,7:08,Kehancha,Bus,49,1.0
12209,13-03-18,5:30,Kijauri,shuttle,11,1.0
12210,13-03-18,7:09,Rongo,Bus,49,1.0
12211,03-12-17,9:10,Kisii,shuttle,11,7.0
12217,03-12-17,8:50,Kisii,shuttle,11,9.0
12218,14-03-18,7:03,Nyachenge,Bus,49,4.0
12219,14-03-18,7:14,Rongo,Bus,49,4.0
12220,14-03-18,19:07,Sirare,Bus,49,30.0
12221,14-03-18,7:09,Homa Bay,Bus,49,34.0
12222,14-03-18,7:12,Migori,Bus,49,38.0
12223,14-03-18,7:06,Kijauri,Bus,49,2.0
12224,14-03-18,7:11,Homa Bay,Bus,49,2.0
12225,14-03-18,7:05,Rongo,Bus,49,12.0
12226,14-03-18,7:10,Homa Bay,Bus,49,1.0
12227,14-03-18,7:03,Rongo,Bus,49,4.0
12228,14-03-18,7:13,Keroka,Bus,49,1.0
12229,14-03-18,7:13,Kehancha,Bus,49,12.0
12230,03-12-17,5:00,Kisii,shuttle,11,1.0
12233,02-12-17,7:07,Kisii,Bus,49,23.0
12234,02-12-17,6:30,Kisii,shuttle,11,2.0
12235,02-12-17,10:59,Kisii,shuttle,11,1.0
12236,02-12-17,10:52,Kisii,shuttle,11,2.0
12237,02-12-17,7:06,Kisii,Bus,49,3.0
12238,02-12-17,10:50,Kisii,shuttle,11,3.0
12241,14-03-18,7:15,Migori,Bus,49,7.0
12242,14-03-18,7:09,Rongo,Bus,49,3.0
12243,14-03-18,5:40,Kijauri,shuttle,11,1.0
12244,14-03-18,7:04,Nyachenge,Bus,49,3.0
12245,14-03-18,6:59,Sirare,Bus,49,7.0
12246,02-12-17,10:30,Kisii,shuttle,11,2.0
12248,02-12-17,6:40,Kisii,shuttle,11,1.0
12249,02-12-17,8:50,Kisii,shuttle,11,1.0
12250,02-12-17,10:58,Kisii,shuttle,11,1.0
12251,14-03-18,7:04,Rongo,Bus,49,4.0
12252,14-03-18,7:04,Homa Bay,Bus,49,17.0
12253,14-03-18,7:08,Kehancha,Bus,49,8.0
12257,02-12-17,7:30,Kisii,shuttle,11,5.0
12247,02-12-17,5:20,Kisii,shuttle,11,3.0
12259,02-12-17,5:00,Kisii,shuttle,11,4.0
12260,15-03-18,7:14,Nyachenge,Bus,49,1.0
12261,15-03-18,19:07,Sirare,Bus,49,29.0
12262,15-03-18,7:06,Kijauri,Bus,49,4.0
12263,15-03-18,6:59,Sirare,Bus,49,4.0
12264,15-03-18,7:12,Migori,Bus,49,37.0
12265,15-03-18,7:15,Migori,Bus,49,24.0
12266,15-03-18,7:13,Migori,Bus,49,5.0
12268,15-03-18,7:09,Homa Bay,Bus,49,24.0
12269,15-03-18,7:11,Homa Bay,Bus,49,1.0
12270,15-03-18,7:14,Rongo,Bus,49,7.0
12271,15-03-18,7:13,Kehancha,Bus,49,8.0
12273,02-12-17,9:00,Kisii,shuttle,11,1.0
12277,01-12-17,7:06,Kisii,Bus,49,8.0
12278,01-12-17,11:03,Kisii,shuttle,11,11.0
12279,01-12-17,11:07,Kisii,shuttle,11,10.0
12280,01-12-17,11:04,Kisii,shuttle,11,10.0
12281,01-12-17,11:06,Kisii,shuttle,11,10.0
12282,01-12-17,11:08,Kisii,shuttle,11,8.0
12283,01-12-17,11:05,Kisii,shuttle,11,3.0
12284,01-12-17,11:02,Kisii,shuttle,11,11.0
12285,01-12-17,11:01,Kisii,shuttle,11,11.0
12286,15-03-18,7:03,Nyachenge,Bus,49,3.0
12287,01-12-17,11:00,Kisii,shuttle,11,6.0
12288,01-12-17,8:00,Kisii,shuttle,11,6.0
12290,01-12-17,10:59,Kisii,shuttle,11,9.0
12291,01-12-17,10:57,Kisii,shuttle,11,8.0
12292,01-12-17,10:56,Kisii,shuttle,11,8.0
12294,01-12-17,10:55,Kisii,shuttle,11,9.0
12295,15-03-18,7:04,Nyachenge,Bus,49,2.0
12296,15-03-18,6:10,Kijauri,shuttle,11,1.0
12297,01-12-17,10:54,Kisii,shuttle,11,7.0
12298,01-12-17,10:52,Kisii,shuttle,11,9.0
12299,01-12-17,10:53,Kisii,shuttle,11,10.0
12300,15-03-18,7:04,Homa Bay,Bus,49,13.0
12301,15-03-18,7:05,Rongo,Bus,49,5.0
12302,15-03-18,7:04,Rongo,Bus,49,1.0
12307,16-03-18,5:00,Keroka,shuttle,11,12.0
12308,01-12-17,10:51,Kisii,shuttle,11,4.0
12309,01-12-17,10:50,Kisii,shuttle,11,8.0
12310,01-12-17,10:40,Kisii,shuttle,11,9.0
12311,01-12-17,10:30,Kisii,shuttle,11,9.0
12312,16-03-18,7:14,Rongo,Bus,49,14.0
12313,16-03-18,19:07,Sirare,Bus,49,46.0
12314,16-03-18,7:06,Kijauri,Bus,49,4.0
12315,16-03-18,7:12,Migori,Bus,49,46.0
12316,16-03-18,7:10,Homa Bay,Bus,49,1.0
12317,16-03-18,7:09,Homa Bay,Bus,49,41.0
12318,16-03-18,7:14,Nyachenge,Bus,49,2.0
12319,16-03-18,10:57,Kijauri,shuttle,11,2.0
12320,01-12-17,6:50,Kisii,shuttle,11,1.0
12321,01-12-17,10:20,Kisii,shuttle,11,10.0
12322,01-12-17,10:10,Kisii,shuttle,11,11.0
12323,01-12-17,10:00,Kisii,shuttle,11,3.0
12324,01-12-17,9:50,Kisii,shuttle,11,3.0
12325,01-12-17,9:40,Kisii,shuttle,11,3.0
12326,01-12-17,9:30,Kisii,shuttle,11,7.0
12327,16-03-18,10:53,Kijauri,shuttle,11,1.0
12328,01-12-17,9:20,Kisii,shuttle,11,5.0
12329,16-03-18,10:52,Kijauri,shuttle,11,1.0
12330,01-12-17,9:10,Kisii,shuttle,11,5.0
12331,01-12-17,9:00,Kisii,shuttle,11,8.0
12332,16-03-18,10:51,Kijauri,shuttle,11,1.0
12333,01-12-17,8:50,Kisii,shuttle,11,7.0
12334,16-03-18,7:13,Kehancha,Bus,49,3.0
12335,01-12-17,8:40,Kisii,shuttle,11,9.0
12336,01-12-17,8:30,Kisii,shuttle,11,11.0
12337,01-12-17,8:20,Kisii,shuttle,11,8.0
12338,01-12-17,5:20,Kisii,shuttle,11,11.0
12339,16-03-18,7:15,Migori,Bus,49,16.0
12340,01-12-17,8:10,Kisii,shuttle,11,7.0
12341,16-03-18,9:10,Kijauri,shuttle,11,1.0
12342,01-12-17,5:10,Kisii,shuttle,11,10.0
12293,01-12-17,7:07,Kisii,Bus,49,1.0
12343,01-12-17,5:00,Kisii,shuttle,11,10.0
12344,01-12-17,5:30,Kisii,shuttle,11,1.0
12347,30-11-17,7:07,Kisii,Bus,49,3.0
12348,30-11-17,11:02,Kisii,shuttle,11,5.0
12349,30-11-17,9:30,Kisii,shuttle,11,2.0
12350,30-11-17,11:01,Kisii,shuttle,11,8.0
12351,30-11-17,10:59,Kisii,shuttle,11,2.0
12353,30-11-17,10:57,Kisii,shuttle,11,1.0
12354,30-11-17,10:51,Kisii,shuttle,11,1.0
12355,30-11-17,10:53,Kisii,shuttle,11,2.0
12352,30-11-17,7:06,Kisii,Bus,49,4.0
12356,30-11-17,5:00,Kisii,shuttle,11,2.0
12357,30-11-17,9:50,Kisii,shuttle,11,3.0
12359,30-11-17,10:00,Kisii,shuttle,11,6.0
12360,30-11-17,9:40,Kisii,shuttle,11,8.0
12361,16-03-18,7:40,Kijauri,shuttle,11,1.0
12362,30-11-17,8:40,Kisii,shuttle,11,2.0
12363,30-11-17,9:10,Kisii,shuttle,11,4.0
12364,30-11-17,9:00,Kisii,shuttle,11,6.0
12358,30-11-17,8:50,Kisii,shuttle,11,7.0
12365,30-11-17,5:50,Kisii,shuttle,11,2.0
12366,30-11-17,5:30,Kisii,shuttle,11,1.0
12368,30-11-17,7:20,Kisii,shuttle,11,11.0
12371,16-03-18,7:04,Homa Bay,Bus,49,11.0
12372,16-03-18,6:40,Kijauri,shuttle,11,1.0
12373,16-03-18,7:11,Homa Bay,Bus,49,1.0
12374,16-03-18,7:04,Nyachenge,Bus,49,1.0
12375,16-03-18,6:59,Sirare,Bus,49,3.0
12376,16-03-18,7:05,Rongo,Bus,49,3.0
12377,16-03-18,7:08,Kehancha,Bus,49,1.0
12378,16-03-18,5:10,Kijauri,shuttle,11,1.0
12379,29-11-17,7:11,Kisii,Bus,49,18.0
12380,29-11-17,7:09,Kisii,Bus,49,4.0
12382,29-11-17,10:55,Kisii,shuttle,11,7.0
12385,29-11-17,10:54,Kisii,shuttle,11,1.0
12387,29-11-17,7:07,Kisii,Bus,49,4.0
12388,29-11-17,10:53,Kisii,shuttle,11,4.0
12389,29-11-17,10:52,Kisii,shuttle,11,9.0
12391,29-11-17,7:06,Kisii,Bus,49,20.0
12392,29-11-17,9:50,Kisii,shuttle,11,11.0
12393,17-03-18,7:09,Homa Bay,Bus,49,36.0
12394,17-03-18,19:07,Sirare,Bus,49,21.0
12395,17-03-18,7:15,Migori,Bus,49,13.0
12396,17-03-18,7:14,Rongo,Bus,49,10.0
12397,17-03-18,7:03,Nyachenge,Bus,49,3.0
12398,17-03-18,7:12,Migori,Bus,49,22.0
12399,17-03-18,7:04,Nyachenge,Bus,49,4.0
12400,29-11-17,10:51,Kisii,shuttle,11,11.0
12401,17-03-18,7:13,Kehancha,Bus,49,5.0
12402,17-03-18,7:06,Kijauri,Bus,49,1.0
12403,17-03-18,8:20,Kijauri,shuttle,11,1.0
12404,17-03-18,7:02,Kijauri,Bus,49,1.0
12405,17-03-18,6:58,Kijauri,shuttle,11,3.0
12406,17-03-18,7:04,Rongo,Bus,49,6.0
12407,17-03-18,7:05,Rongo,Bus,49,3.0
12408,17-03-18,7:07,Kijauri,Bus,49,1.0
12409,17-03-18,7:04,Homa Bay,Bus,49,9.0
12410,17-03-18,7:11,Homa Bay,Bus,49,1.0
12411,17-03-18,6:59,Sirare,Bus,49,2.0
12412,17-03-18,7:08,Kehancha,Bus,49,5.0
12413,17-03-18,5:20,Kijauri,shuttle,11,1.0
12417,29-11-17,10:50,Kisii,shuttle,11,5.0
12418,18-03-18,7:10,Nyachenge,Bus,49,2.0
12419,18-03-18,19:07,Sirare,Bus,49,46.0
12420,18-03-18,7:09,Homa Bay,Bus,49,34.0
12421,18-03-18,7:15,Migori,Bus,49,37.0
12422,18-03-18,7:12,Migori,Bus,49,22.0
12423,18-03-18,7:11,Homa Bay,Bus,49,2.0
12424,18-03-18,7:06,Keroka,Bus,49,2.0
12425,18-03-18,7:13,Kehancha,Bus,49,10.0
12426,29-11-17,10:40,Kisii,shuttle,11,1.0
12427,18-03-18,7:03,Nyachenge,Bus,49,2.0
12428,29-11-17,10:10,Kisii,shuttle,11,5.0
12429,18-03-18,7:06,Kijauri,Bus,49,7.0
12430,18-03-18,7:14,Rongo,Bus,49,5.0
12431,18-03-18,7:04,Nyachenge,Bus,49,1.0
12432,18-03-18,6:40,Kijauri,shuttle,11,1.0
12433,18-03-18,7:04,Homa Bay,Bus,49,23.0
12434,18-03-18,6:59,Sirare,Bus,49,5.0
12435,18-03-18,7:10,Homa Bay,Bus,49,1.0
12436,18-03-18,7:04,Rongo,Bus,49,4.0
12437,18-03-18,7:05,Rongo,Bus,49,3.0
12438,29-11-17,10:00,Kisii,shuttle,11,8.0
12443,29-11-17,5:10,Kisii,shuttle,11,9.0
12445,29-11-17,5:30,Kisii,shuttle,11,4.0
12446,29-11-17,9:40,Kisii,shuttle,11,9.0
12447,19-03-18,7:06,Kijauri,Bus,49,4.0
12448,19-03-18,19:07,Sirare,Bus,49,35.0
12449,19-03-18,7:12,Migori,Bus,49,41.0
12450,19-03-18,7:09,Homa Bay,Bus,49,33.0
12451,19-03-18,7:10,Homa Bay,Bus,49,4.0
